mean_H_high
5.137664510681291929e+00
5.154574913557304683e+00
5.173921753067048712e+00
5.188805364397492959e+00
5.207755051787848366e+00
5.222401885000615529e+00
5.233225125233153641e+00
5.251587139341013177e+00
5.269175386680728046e+00
5.283942742401062986e+00
5.293733303816741120e+00
5.311430883108364753e+00
5.329543593256088840e+00
5.343947297705584631e+00
5.358470793355236239e+00
5.375062972045535403e+00
5.393261699259434216e+00
5.409420285366148384e+00
5.425688776418301273e+00
5.442710494003494048e+00
5.456315675887979388e+00
5.469688885559206959e+00
5.485786572085548762e+00
5.500968560371242155e+00
5.512784540544314105e+00
5.527200710195559807e+00
5.542474237207806631e+00
5.555699406665321582e+00
5.568195149822974699e+00
5.580388543383768329e+00
5.599957909480195895e+00
5.610838315410914490e+00
5.623173853101347319e+00
5.633584054005324582e+00
5.653096114426829466e+00
5.667288350260354157e+00
5.681807368473685393e+00
5.697926415232890562e+00
5.704111611036881690e+00
5.715785293828279379e+00
5.724912090895552197e+00
5.739127640214771731e+00
5.749210977791204158e+00
5.761362218434335603e+00
5.771302516892528267e+00
5.778411850152568086e+00
5.789173404466414041e+00
5.798600256601488034e+00
5.814221844781714665e+00
5.825875022347843490e+00
5.832072275080537160e+00
5.843997613494306798e+00
5.851586903044013965e+00
5.861185978002317221e+00
5.873814224727029298e+00
5.883392048013101672e+00
5.893771127955504952e+00
5.902995729974796824e+00
5.909696720798096159e+00
5.916067474162175266e+00
5.927210110406176291e+00
5.937278792618037926e+00
5.946877844269395474e+00
5.955513869256319204e+00
5.961086987233096934e+00
5.969793585078768672e+00
5.979116550257445262e+00
5.986439192145315502e+00
5.995745802431322602e+00
6.002541110164320237e+00
6.010619338699393133e+00
6.018995316930413786e+00
6.030663796297752732e+00
6.035173723904722287e+00
6.043486797711435266e+00
6.048303274616299241e+00
6.050131615213863334e+00
6.058053006437373433e+00
6.069639356781514117e+00
6.074736110667082301e+00
6.080796527733889789e+00
6.088505930846692671e+00
6.094338436423865524e+00
6.101210695553259455e+00
6.107836502833440484e+00
6.112403343381728860e+00
6.120082189937258832e+00
6.124943376002301321e+00
6.130502713509593526e+00
6.135290183649781071e+00
6.139290709350262887e+00
6.146699461333179570e+00
6.151606759144418568e+00
6.163128167239835697e+00
6.176286673201321520e+00
6.182052422479067388e+00
6.189765417445804552e+00
6.192026451941579523e+00
6.196237870913539503e+00
6.202360650161166333e+00
6.208296291096734976e+00
6.213817416179050923e+00
6.221323078485368363e+00
6.230466269132360679e+00
6.234992779304523225e+00
6.240854006800540255e+00
6.248141661767571797e+00
6.257788791197397060e+00
6.264801511704829018e+00
6.272007154003159002e+00
6.277163283337134914e+00
6.282779864847693574e+00
6.290240998035613984e+00
6.297940656464160014e+00
6.303096769703100399e+00
6.310311768971969215e+00
6.317369457278315892e+00
6.324229803899754643e+00
6.330757636599571470e+00
6.333404596754198757e+00
6.340706834680769788e+00
6.346515007438222611e+00
6.353747603952156986e+00
6.357722314036411859e+00
6.364539720315957716e+00
6.370206400414655690e+00
6.379598452880762771e+00
6.386726504147763883e+00
6.391897371591666932e+00
6.399149216786948813e+00
6.402934910748196984e+00
6.406390465679457691e+00
6.413797872390739840e+00
6.421761279358793040e+00
6.430578387474082724e+00
6.435676403670870904e+00
6.438316127148939749e+00
6.448349508545716091e+00
6.454181593403121475e+00
6.464539685749124409e+00
6.472053520926514203e+00
6.476347172728536883e+00
6.480263124713571798e+00
6.489941431892584767e+00
6.495119543583038002e+00
6.502683830422228084e+00
6.510456120329092933e+00
6.514791439771179249e+00
6.522837536123724078e+00
6.529922741880755055e+00
6.540249987466399517e+00
6.546923426975336469e+00
6.554390938327785854e+00
6.558847821100620479e+00
6.567279442229073894e+00
6.570263671459636079e+00
6.579651615529425790e+00
6.588382159973019903e+00
6.593129621285731545e+00
6.602634426694817371e+00
6.608462432057484293e+00
6.617081140664629046e+00
6.618383876054556580e+00
6.623166837456921030e+00
6.627462993351422860e+00
6.638942135444741766e+00
6.643726798630333441e+00
6.650313729746226699e+00
6.656463807032658941e+00
6.662527399183423071e+00
6.668331695365172784e+00
6.674681306392547420e+00
6.684531138182038923e+00
6.688165092925610011e+00
6.693373656817978912e+00
6.702422415457759186e+00
6.708357922656335681e+00
6.715482407818790023e+00
6.722976581282846809e+00
6.727989643480533744e+00
6.730831447400723810e+00
6.736212482233443488e+00
6.744223830981050938e+00
6.754019627437518380e+00
6.761267923625452703e+00
6.769519362459090139e+00
6.778004253732087037e+00
6.789078297847151333e+00
6.795207912504657166e+00
6.805291527071270608e+00
6.816630355481605008e+00
6.822001724800703215e+00
6.827853673671482326e+00
6.832645083416311493e+00
6.840110639117067848e+00
6.845929126041676582e+00
6.852052821518799242e+00
6.861219096999550793e+00
6.870466450569719719e+00
6.874942308271559277e+00
6.886571533499093789e+00
6.894444815439698004e+00
6.898122826035533173e+00
6.905774001536557627e+00
6.911844103348951940e+00
6.917519839591570019e+00
6.928098722207632676e+00
6.936939554674087738e+00
6.939829166676606320e+00
6.944258640808854466e+00
6.951417212224774822e+00
6.957305811215107383e+00
6.963399158732761940e+00
6.967717483767003728e+00
6.974763339019211195e+00
6.981802975808593992e+00
6.990711142516243370e+00
6.996848292058927221e+00
7.003355139374646932e+00
7.012989424126250704e+00
7.018668780876073043e+00
7.028443762462527111e+00
7.033829773321457424e+00
7.041301110728600321e+00
7.046501339271424413e+00
7.052051564197751254e+00
7.058658224750312904e+00
7.062717823035075781e+00
7.067466669251637690e+00
7.077547091726096085e+00
7.081676511048573985e+00
7.085040081620921804e+00
7.093174034216835899e+00
7.098788613875187004e+00
7.103728829319126525e+00
7.113537898533585313e+00
7.117185834942929112e+00
7.119265879889984383e+00
7.122565596472818505e+00
7.127635377733525957e+00
7.131043445317009066e+00
7.133647995953774412e+00
7.137059874669328785e+00
7.142473220311354787e+00
7.145594816614533329e+00
7.146941820381901955e+00
7.151595836132456974e+00
7.151870814135172338e+00
7.156605723943413544e+00
7.159979797615593888e+00
7.163104488814608928e+00
7.167205895549972894e+00
7.168150002003553567e+00
7.169528346935440055e+00
7.172497945715840650e+00
7.175072173503326489e+00
7.177810591863003964e+00
7.180257512890753979e+00
7.183741685522181619e+00
7.191108109434759754e+00
7.195317927982114448e+00
7.200252144605104654e+00
7.204641141584038344e+00
7.207091203558857018e+00
7.213158214617713782e+00
7.219185202594545991e+00
7.222807704829435238e+00
7.223701833020184537e+00
7.229605035682991065e+00
7.233682975560929762e+00
7.237584575688315702e+00
7.241543346387430802e+00
7.242793352453666955e+00
7.246462689841283833e+00
7.249590831307775041e+00
7.252847381802613569e+00
7.255021426771783410e+00
7.259964040342568481e+00
7.264416237516146069e+00
7.268440393391188081e+00
7.274784928838750275e+00
7.279004476981957517e+00
7.281392707047519508e+00
7.284145211091384908e+00
7.287996437006719397e+00
7.289058049855463572e+00
7.293219016342392891e+00
7.295753363449668072e+00
7.298761695605737287e+00
7.305790796242552787e+00
7.307188433951075091e+00
7.309655085342050995e+00
7.311232593844130712e+00
7.314596525605725041e+00
7.316103116355327174e+00
7.321941762059148928e+00
7.324024227648053831e+00
7.330261992060921550e+00
7.332395189400558344e+00
7.337940499576411923e+00
7.339298108964608325e+00
7.343955124210291174e+00
7.344816976589370938e+00
7.349793772066599118e+00
7.355189261039519089e+00
7.359732205995395127e+00
7.367838004815090436e+00
7.371529652662946575e+00
7.378825573821713668e+00
7.383747081636290233e+00
7.387615036444863392e+00
7.393934902790168628e+00
7.396848182517311798e+00
7.404367624030992800e+00
7.410683114603424215e+00
7.418149383386433371e+00
7.423378911409160175e+00
7.425535231497476296e+00
7.429014054040544934e+00
7.433574487495457461e+00
7.441340915235112874e+00
7.445487799898043768e+00
7.450069715479767041e+00
7.451200091408395565e+00
7.458188185795408209e+00
7.462704911413599262e+00
7.466738404266881624e+00
7.476409659102711380e+00
7.480569303216157095e+00
7.485535679578180890e+00
7.493715788356519525e+00
7.498344558314470554e+00
7.504006874229065538e+00
7.507152822392471059e+00
7.512405500256556401e+00
7.515978200279224808e+00
7.521921324760290517e+00
7.524522284721662402e+00
7.529322064545228343e+00
7.535455489704180110e+00
7.542400925435357451e+00
7.546049292490274674e+00
7.550751354570365947e+00
7.554284288845541262e+00
7.559066316649276196e+00
7.563716072300497473e+00
7.565920510311163305e+00
7.568247560205436208e+00
7.572187605287604484e+00
7.576676219835317028e+00
7.579452164511596202e+00
7.582896722601231154e+00
7.585245617801938067e+00
7.587491930135723095e+00
7.593207887044056470e+00
7.595404600435062825e+00
7.596696260998036188e+00
7.599749412157151163e+00
7.602253423661492704e+00
7.604661185189741879e+00
7.610064776439470435e+00
7.615865785101127550e+00
7.619648671809347462e+00
7.623472837008280045e+00
7.627427206004314897e+00
7.630896305260957746e+00
7.635299246271526563e+00
7.637281059839740038e+00
7.638556106006285873e+00
7.639980755074546437e+00
7.643194419849089982e+00
7.647536712359157107e+00
7.650144535362930043e+00
7.651212642021244292e+00
7.653657221091179963e+00
7.657743643277575174e+00
7.661165075976994920e+00
7.665377795474794809e+00
7.670202733740676848e+00
7.673449115598478976e+00
7.675955658132339821e+00
7.676383203243129394e+00
7.679122793261845104e+00
7.681657369261417401e+00
7.685706907057292092e+00
7.687656142235908874e+00
7.690643614210833867e+00
7.694593154724837625e+00
7.700826885422329404e+00
7.705186578794593011e+00
7.707881022302693452e+00
7.709879290473185875e+00
7.711362573920039765e+00
7.715050469920920584e+00
7.718088804002257497e+00
7.720016668145964545e+00
7.723976674896703365e+00
7.726380140653085427e+00
7.729298466851191485e+00
7.735093032043458550e+00
7.739843096497962982e+00
7.742042431124896318e+00
7.742915519892472176e+00
7.747165298488289054e+00
7.751336029694947172e+00
7.754967187438101206e+00
7.757816344305909162e+00
7.763846117353463860e+00
7.764124464967597561e+00
7.765019052644687392e+00
7.768014689943344209e+00
7.772205017077399525e+00
7.776958727755948431e+00
7.781413499684403767e+00
7.783546833165557288e+00
7.785703006496314416e+00
7.788513205417546992e+00
7.793684116432123332e+00
7.795098940290828615e+00
7.801335739445435458e+00
7.808470500227011613e+00
7.811353007604467713e+00
7.810684724696344894e+00
7.812421176641286102e+00
7.818358729554192976e+00
7.823008717424113634e+00
7.828366712088285162e+00
7.831839319585384374e+00
7.834826504829630167e+00
7.840181083929087080e+00
7.842135227862181424e+00
7.844155179060742888e+00
7.848115150844490628e+00
7.853760651459312570e+00
7.859514482442814476e+00
7.861094805506877670e+00
7.862914877475354558e+00
7.864289351165037800e+00
7.867781308260623163e+00
7.871536263181981852e+00
7.880085034253792919e+00
7.882596001088671755e+00
7.885013232180837939e+00
7.889113528771904527e+00
7.892547006072465621e+00
7.894061163555733174e+00
7.897750048554081914e+00
7.901149335051839806e+00
7.904198386154571487e+00
7.911064463657330847e+00
7.916317032306703361e+00
7.918160729441333423e+00
7.921362772130979835e+00
7.925475286378327766e+00
7.926657709253017714e+00
7.929009563339080024e+00
7.930097779171849659e+00
7.930852271759508909e+00
7.932883562044999337e+00
7.936484594102897638e+00
7.937195614687564849e+00
7.942203816665521998e+00
7.945276002960566686e+00
7.948000598067435085e+00
7.951129942097830750e+00
7.953976564457390985e+00
7.955645618244622241e+00
7.957911595576296016e+00
7.960598294591533453e+00
7.963830718050264323e+00
7.966893163158597524e+00
7.970530483587395132e+00
7.973314867288568308e+00
7.977137914601613922e+00
7.979309422669127017e+00
7.982562000527292589e+00
7.985041109124393799e+00
7.987009462590939357e+00
7.987580738670074787e+00
7.987368771807702217e+00
7.988709206532790930e+00
7.991067466236764893e+00
7.993854039098919451e+00
7.993522616765360134e+00
7.994940113837324169e+00
7.995909558529221250e+00
7.995434126627452898e+00
7.996433443403805796e+00
7.997456628187146421e+00
7.999198810940592708e+00
8.000548039020200619e+00
8.002081430500647130e+00
8.003526929739617657e+00
8.004061376583745613e+00
8.006603440979336739e+00
8.008228059140375166e+00
8.007101243569794136e+00
8.007473616208473643e+00
8.008502680996429035e+00
8.010933027787860539e+00
8.012338127349375227e+00
8.012297771812029623e+00
8.010801711307840023e+00
8.011601391263262428e+00
8.011583395977242006e+00
8.014737424516168218e+00
8.017322871332840606e+00
8.019545543237400764e+00
8.018534422817099383e+00
8.018357133335547005e+00
8.018855071689776182e+00
8.019134465181309679e+00
8.020320600424410529e+00
8.023370584568633390e+00
8.023742113349539906e+00
8.023387352778463821e+00
8.026364500735704510e+00
8.028420867803175653e+00
8.028181023201705457e+00
8.029387417110582348e+00
8.030621666384870849e+00
8.032453566694202962e+00
8.034975827240243618e+00
8.035729084058390370e+00
8.036603660545370786e+00
8.038511586989665503e+00
8.040594814502192378e+00
8.045575831450008764e+00
8.047401714105347992e+00
8.047726330854468202e+00
8.048431026882740369e+00
8.049555973420323696e+00
8.049555595000100539e+00
8.048782351331784213e+00
8.049940351191718690e+00
8.052537970191597338e+00
8.052716861687649441e+00
8.054334326352789120e+00
8.055090737069454221e+00
8.054438384587735200e+00
8.055148981579577594e+00
8.056222348143462497e+00
8.058703773962264449e+00
8.060911928322251896e+00
8.060586445581215287e+00
8.060403182478975026e+00
8.061577304827638457e+00
8.062501982284887347e+00
8.062538771226327228e+00
8.061789511068393921e+00
8.064403072841674458e+00
8.063540623613148384e+00
8.065467821673768967e+00
8.065317053339473574e+00
8.066571271417577904e+00
8.065002801769297847e+00
8.065869778188444528e+00
8.064397890025738036e+00
8.061515313625204016e+00
8.061774429066609571e+00
8.061656512679247655e+00
8.062483183534959963e+00
8.062151415538830079e+00
8.058500677478708241e+00
8.059916662777943941e+00
8.060904566220894907e+00
8.059651343181874594e+00
8.058025960926460840e+00
8.060566581243630679e+00
8.062518075942074702e+00
8.061587058913792347e+00
8.063726549099657248e+00
8.063991258050222655e+00
8.063222965667074860e+00
8.065867248530990352e+00
8.067219454810011570e+00
8.069204547184986254e+00
8.070026767555113167e+00
8.069764165103780584e+00
8.071336055606117554e+00
8.073312926235303166e+00
8.076254912559129195e+00
8.077062886711296130e+00
8.076631021296247326e+00
8.076954100077328391e+00
8.077639188567228956e+00
8.077291162301991179e+00
8.079621485445851903e+00
8.080475599555636990e+00
8.080650269082566339e+00
8.081960960512631686e+00
8.084083705738953185e+00
8.084108789321664545e+00
8.085033764336905904e+00
8.088650324451815976e+00
8.089683260019185695e+00
8.091354253200870872e+00
8.094306679628067158e+00
8.096768883521882287e+00
8.099171113161927948e+00
8.101162246186021321e+00
8.103258541826939165e+00
8.103365733566956663e+00
8.103673085862016734e+00
8.104398937178732609e+00
8.106494995228720413e+00
8.106258087837092674e+00
8.106770860495290165e+00
8.109077386690833222e+00
8.111781852874084819e+00
8.113260079536996017e+00
8.115432954399087961e+00
8.117232452045186619e+00
8.116786837440946201e+00
8.118107807505507978e+00
8.120362550220487918e+00
8.121749298782450666e+00
8.123827156393945259e+00
8.123848438542365713e+00
8.124660996201651386e+00
8.127969658435301170e+00
8.128464620342601421e+00
8.128469599883691998e+00
8.128971434639298721e+00
8.130457716035424554e+00
8.131071448838874005e+00
8.130086908714419636e+00
8.132319987767699487e+00
8.133810009290421306e+00
8.138415444054198034e+00
8.137444768004771234e+00
8.138752530729618684e+00
8.137597369860221974e+00
8.138831052612150785e+00
8.141726280977515273e+00
8.143548836205928509e+00
8.145720086074875965e+00
8.144879191644481153e+00
8.145931212853065873e+00
8.146204592767842811e+00
8.147393246665837196e+00
8.149808431265141095e+00
8.151407645167221716e+00
8.154522742104244770e+00
8.155769424269957213e+00
8.158945537042272989e+00
8.160856617974634020e+00
8.163827159669033051e+00
8.167608881006255928e+00
8.169229885746650766e+00
8.173458485043568089e+00
8.176474519135986441e+00
8.180975481443859110e+00
8.182914657127007274e+00
8.186599858365061877e+00
8.188147280091859770e+00
8.191663062874924961e+00
8.192540220702868581e+00
8.193805565917168465e+00
8.195534891094357732e+00
8.196706217557055751e+00
8.199755031217337731e+00
8.201350262125574275e+00
8.201078185766595752e+00
8.203886053691112679e+00
8.205053783018762203e+00
8.206594983594627024e+00
8.207350467011131911e+00
8.209548514661854313e+00
8.208776755909065415e+00
8.212152849768171947e+00
8.215114572706916363e+00
8.216726003063520523e+00
8.219160967109520044e+00
8.221690532848237254e+00
8.223519896517785810e+00
8.225547685752257365e+00
8.228489720690282283e+00
8.228040453326121551e+00
8.231138229615181601e+00
8.232746794937717993e+00
8.234940032312836777e+00
8.237590921250246723e+00
8.240015936267157670e+00
8.243130265845495686e+00
8.245904996615900373e+00
8.247694765529445249e+00
8.249271857889430848e+00
8.248792498446112731e+00
8.251283630048179774e+00
8.252341454966813927e+00
8.251484130819063623e+00
8.253965485331548280e+00
8.255811863226069747e+00
8.256291853150651505e+00
8.257496596957672352e+00
8.259911945650468823e+00
8.263210428796226026e+00
8.266074207506720839e+00
8.268307787360448913e+00
8.269034004473558852e+00
8.268014423923721878e+00
8.271114478466305542e+00
8.273575550599167272e+00
8.274953705569394913e+00
8.276686292202368733e+00
8.277756405160811681e+00
8.283868140501498445e+00
8.283390990547752963e+00
8.285475098358658030e+00
8.287568150124219102e+00
8.289887810137875235e+00
8.289783493495582078e+00
8.292376509581044886e+00
8.294172370160579177e+00
8.296019337011559358e+00
8.299347509422075220e+00
8.301455871858072655e+00
8.302567396036414138e+00
8.304293391915983591e+00
8.304898999759853240e+00
8.309033833865107965e+00
8.309624361002835968e+00
8.308550028540446775e+00
8.310731614073421980e+00
8.310864886886967895e+00
8.314189786610588939e+00
8.317436981433790066e+00
8.316899731829074938e+00
8.319119370330433583e+00
8.318689482698804483e+00
8.318338027771924104e+00
8.319255672644388255e+00
8.321458859055686830e+00
8.321992654675177903e+00
8.323836095297538762e+00
8.325198632651902741e+00
8.326989304234523104e+00
8.327283700289665802e+00
8.328852879471757120e+00
8.328633310844466564e+00
8.328187560064870709e+00
8.333437959183651600e+00
8.335816480934159500e+00
8.336789937702857145e+00
8.337894815251599923e+00
8.340731319555128920e+00
8.345327604901290997e+00
8.347382792856684830e+00
8.348979961546511674e+00
8.349255971235239215e+00
8.350509696567467444e+00
8.349988687713638669e+00
8.351946161329687257e+00
8.352241079529553858e+00
8.353132952644561016e+00
8.352780518148842148e+00
8.355140152411831167e+00
8.356142182557142917e+00
8.359043807765299761e+00
8.358757389850772768e+00
8.361718479652170188e+00
8.362283737660334282e+00
8.360163690346634979e+00
8.361846038509595402e+00
8.364631776065953872e+00
8.363859532392957874e+00
8.366304544651095298e+00
8.368055270467937845e+00
8.368530716883167742e+00
8.371746739928658698e+00
8.374704656514056822e+00
8.375001484403629348e+00
8.376012132925584552e+00
8.376919437054688444e+00
8.379012888931416825e+00
8.378224918406514732e+00
8.377310653754074465e+00
8.377940005832353876e+00
8.379191205149437494e+00
8.380098081153290579e+00
8.379166269508363740e+00
8.379853336452145030e+00
8.380103190571960070e+00
8.381738110334380210e+00
8.383043813640126629e+00
8.383593723361775218e+00
8.383937839771292033e+00
8.385768047755489007e+00
8.387327751408053089e+00
8.387850426291617367e+00
8.386723909220027195e+00
8.387086153219675211e+00
8.390922174502470909e+00
8.391684720393534747e+00
8.391452876108475678e+00
8.390759571465622457e+00
8.390317761269210806e+00
8.391505319568766552e+00
8.391715886870445118e+00
8.392771276299894723e+00
8.394805702066703290e+00
8.395919347524930743e+00
8.398272745349705914e+00
8.397696255145802979e+00
8.397982835928546663e+00
8.397185150105229923e+00
8.397702374321342589e+00
8.398059277615123719e+00
8.399838980025279511e+00
8.400993663917434517e+00
8.403681483875201863e+00
8.405040552494199346e+00
8.404420431466503416e+00
8.405320370734697732e+00
8.406289937806137758e+00
8.407429193855895377e+00
8.408222837673157812e+00
8.409860572716501892e+00
8.411236338007819668e+00
8.411389787965925180e+00
8.413094378987374000e+00
8.414288626513037883e+00
8.414583108741233275e+00
8.414202127236706019e+00
8.416114443148238422e+00
8.415950291280793749e+00
8.416486075756916208e+00
8.418346154142753335e+00
8.420661026679830741e+00
8.421554160140976464e+00
8.421213948022666429e+00
8.422070975863011455e+00
8.424850049400623320e+00
8.423716600211076155e+00
8.424954250350877416e+00
8.423962953403570708e+00
8.425326609945486211e+00
8.424392441154639144e+00
8.424148111189532884e+00
8.423161781267165082e+00
8.425750838098270634e+00
8.426774346670038440e+00
8.429215954301234603e+00
8.430612925475166719e+00
8.431076142983567223e+00
8.432453370534489068e+00
8.432684763387468863e+00
8.434365764080366645e+00
8.435514700750678330e+00
8.435885953072963517e+00
8.437102780823945380e+00
8.439130030522573378e+00
8.435264489481941297e+00
8.439580569152893119e+00
8.437676544584052252e+00
8.439458953387553919e+00
8.441020298457944548e+00
8.442141149729545546e+00
8.443300431416533414e+00
8.448359289532412220e+00
8.451023862414322352e+00
8.453655276021612153e+00
8.454601253936003147e+00
8.455388706583640612e+00
8.456725484697930284e+00
8.458889355190754245e+00
8.459577898152060627e+00
8.463017527962790609e+00
8.463909073988743259e+00
8.464943048989661989e+00
8.467402095217423152e+00
8.469236397405534689e+00
8.471779445344044035e+00
8.473154710063566242e+00
8.474172024145262938e+00
8.475660108765483258e+00
8.478513071669903312e+00
8.480290624521549248e+00
8.482211628657294611e+00
8.484280878656653258e+00
8.485597625336268379e+00
8.485020432378020061e+00
8.485611204961578835e+00
8.486190069866102803e+00
8.488118333600377596e+00
8.491791101807780962e+00
8.493993394545713116e+00
8.497354593544258705e+00
8.498538730851990408e+00
8.498912442693036695e+00
8.499050781447621716e+00
8.500429456785177251e+00
8.504425270013893368e+00
8.507311019034515809e+00
8.507975259988967309e+00
8.510088707009447972e+00
8.512936107868414481e+00
8.512691905418380500e+00
8.515394417963449314e+00
8.517857323135624270e+00
8.520271780987613397e+00
8.521118428135141087e+00
8.523898744057179400e+00
8.528871680434860991e+00
8.529464715282314202e+00
8.531368815033330222e+00
8.532012756192131064e+00
8.534207607191797607e+00
8.533437541124413883e+00
8.534279104756496537e+00
8.539361908101058773e+00
8.542900636727665642e+00
8.544937419960287883e+00
8.547873729739530191e+00
8.548078750603597342e+00
8.547247309582443719e+00
8.548898940749497299e+00
8.549077464617585775e+00
8.549340563904520351e+00
8.551102044982179962e+00
8.554284972559514699e+00
8.557031445586945395e+00
8.560599556520807951e+00
8.563015872815638474e+00
8.566445677243818224e+00
8.566959707697831661e+00
8.568694834009775718e+00
8.569067060107089517e+00
8.568784730252714255e+00
8.569893129856575698e+00
8.571397316749017392e+00
8.572387871500644962e+00
8.571815302706349726e+00
8.573677039021287527e+00
8.575248469689713104e+00
8.576878488791185973e+00
8.574853174371643405e+00
8.576576198478253588e+00
8.577750880327998928e+00
8.577805615300038156e+00
8.579044753936758028e+00
8.579929325401694840e+00
8.581599185403003816e+00
8.582911284367678917e+00
8.583331800925442678e+00
8.584103174980015183e+00
8.585467145789351662e+00
8.587779581086474323e+00
8.587677006680214831e+00
8.589161903677476673e+00
8.590233054252038869e+00
8.589982483290377502e+00
8.590598529384630311e+00
8.591402517532250371e+00
8.592655954469185176e+00
8.594479323110459035e+00
8.593413280216639194e+00
8.594320848334740859e+00
8.595146648501966524e+00
8.596447896507603659e+00
8.598530114522588974e+00
8.597302308025605910e+00
8.597657803285775557e+00
8.598185038290420579e+00
8.599377695542179012e+00
8.600147196148322237e+00
8.601310857968341494e+00
8.604521724176082742e+00
8.604926912348346946e+00
8.602710859225657813e+00
8.605057657814837668e+00
8.604534690207270131e+00
8.606239830104133404e+00
8.608015720956609940e+00
8.608747814805353116e+00
8.611803617235425534e+00
8.613502710745306601e+00
8.612459527149765037e+00
8.611873708478205103e+00
8.612283147542294515e+00
8.612388301763084897e+00
8.611305599457644178e+00
8.610373842720701276e+00
8.608742521180195340e+00
8.609804871026037532e+00
8.611450000725431764e+00
8.613944994100313224e+00
8.614761672908612056e+00
8.617571936864516502e+00
8.619635708500014815e+00
8.621863767884180518e+00
8.622479483354085872e+00
8.623513039550470438e+00
8.623838060867047517e+00
8.622433779147758770e+00
8.622085618218175540e+00
8.625926300304564975e+00
8.628038853910496186e+00
8.628721925426894757e+00
8.630290217816030562e+00
8.629901801598446553e+00
8.631895748675503910e+00
8.633438010685923203e+00
8.634336301913092981e+00
8.635463251115037764e+00
8.635874347678415219e+00
8.636739610562774061e+00
8.637720574229126314e+00
8.637742673133345761e+00
8.639164025830211813e+00
8.642309742318259325e+00
8.642793661772730118e+00
8.643684868804296428e+00
8.644607932362465164e+00
8.643918327425843984e+00
8.642592749344931491e+00
8.643486100154991192e+00
8.643072783100324230e+00
8.643872157380991794e+00
8.646164782087684131e+00
8.648144119601065327e+00
8.648363288531250248e+00
8.648268628038129791e+00
8.648454043237657984e+00
8.650728908649041315e+00
8.651094902632229022e+00
8.653354901692051016e+00
8.653648081081675159e+00
8.655440776771825995e+00
8.656396133901841594e+00
8.655759471599042243e+00
8.656907531472333162e+00
8.657034313014868587e+00
8.657994650184834384e+00
8.658685453132777710e+00
8.660430213612286821e+00
8.659951385552584924e+00
8.659098798099844174e+00
8.659787558961435039e+00
8.659719560414822936e+00
8.660163606344278620e+00
8.660240322246641753e+00
8.660568634273030142e+00
8.660049110662708216e+00
8.662579010475768726e+00
8.664612741174764210e+00
8.666374908357774132e+00
8.665797041541669188e+00
8.667210194123466493e+00
8.666982904942877042e+00
8.669089204225835843e+00
8.670279004884919871e+00
8.669530573781282001e+00
8.669856273566331595e+00
8.669942207246940313e+00
8.669907037288652418e+00
8.669396574372495223e+00
8.670606277905646309e+00
8.671871294326582102e+00
8.672126830175340473e+00
